year,round,raceId,constructorId,points,status
2017,16,Japanese Grand Prix,mclaren,0.0,"+1 Lap, +1 Lap."
2017,16,Japanese Grand Prix,mercedes,37.0,"Finished, Finished."
2017,16,Japanese Grand Prix,red_bull,33.0,"Finished, Finished."
2017,16,Japanese Grand Prix,renault,0.0,"+1 Lap, Front wing."
2017,16,Japanese Grand Prix,sauber,0.0,"+2 Laps, Accident."
2017,16,Japanese Grand Prix,toro_rosso,0.0,"+1 Lap, Accident."
2017,16,Japanese Grand Prix,williams,1.0,"+1 Lap, Wheel."
2017,17,United States Grand Prix,ferrari,33.0,"Finished, Finished."
2017,17,United States Grand Prix,force_india,12.0,"Finished, +1 Lap."
2017,17,United States Grand Prix,haas,0.0,"+1 Lap, +1 Lap."
2017,17,United States Grand Prix,mclaren,0.0,"+1 Lap, Engine."
2017,17,United States Grand Prix,mercedes,35.0,"Finished, Finished."
2017,17,United States Grand Prix,red_bull,12.0,"Finished, Engine."
2017,17,United States Grand Prix,renault,6.0,"Finished, Engine."
2017,17,United States Grand Prix,sauber,0.0,"+1 Lap, Collision."
2017,17,United States Grand Prix,toro_rosso,1.0,"+1 Lap, +1 Lap."
2017,17,United States Grand Prix,williams,2.0,"+1 Lap, +1 Lap."
2017,18,Mexican Grand Prix,ferrari,27.0,"Finished, Finished."
2017,18,Mexican Grand Prix,force_india,16.0,"+1 Lap, +1 Lap."
2017,18,Mexican Grand Prix,haas,4.0,"+1 Lap, +2 Laps."
2017,18,Mexican Grand Prix,mclaren,1.0,"+1 Lap, +1 Lap."
2017,18,Mexican Grand Prix,mercedes,20.0,"Finished, +1 Lap."
2017,18,Mexican Grand Prix,red_bull,25.0,"Finished, Engine."
2017,18,Mexican Grand Prix,renault,0.0,"Engine, Electrical."
2017,18,Mexican Grand Prix,sauber,0.0,"+2 Laps, Engine."
2017,18,Mexican Grand Prix,toro_rosso,0.0,"+1 Lap, Engine."
2017,18,Mexican Grand Prix,williams,8.0,"+1 Lap, +1 Lap."
2017,19,Brazilian Grand Prix,ferrari,40.0,"Finished, Finished."
2017,19,Brazilian Grand Prix,force_india,2.0,"Finished, Accident."
2017,19,Brazilian Grand Prix,haas,0.0,"+2 Laps, Accident."
2017,19,Brazilian Grand Prix,mclaren,4.0,"Finished, Accident."
2017,19,Brazilian Grand Prix,mercedes,30.0,"Finished, Finished."
2017,19,Brazilian Grand Prix,red_bull,18.0,"Finished, Finished."
2017,19,Brazilian Grand Prix,renault,1.0,"+1 Lap, +1 Lap."
2017,19,Brazilian Grand Prix,sauber,0.0,"+1 Lap, +1 Lap."
2017,19,Brazilian Grand Prix,toro_rosso,0.0,"+1 Lap, Engine."
2017,19,Brazilian Grand Prix,williams,6.0,"Finished, +2 Laps."
2017,20,Abu Dhabi Grand Prix,ferrari,27.0,"Finished, Finished."
2017,20,Abu Dhabi Grand Prix,force_india,10.0,"Finished, Finished."
2017,20,Abu Dhabi Grand Prix,haas,0.0,"+1 Lap, +1 Lap."
2017,20,Abu Dhabi Grand Prix,mclaren,2.0,"+1 Lap, +1 Lap."
2017,20,Abu Dhabi Grand Prix,mercedes,43.0,"Finished, Finished."
2017,20,Abu Dhabi Grand Prix,red_bull,10.0,"Finished, Hydraulics."
2017,20,Abu Dhabi Grand Prix,renault,8.0,"Finished, Wheel."
2017,20,Abu Dhabi Grand Prix,sauber,0.0,"+1 Lap, +1 Lap."
2017,20,Abu Dhabi Grand Prix,toro_rosso,0.0,"+1 Lap, +1 Lap."
2017,20,Abu Dhabi Grand Prix,williams,1.0,"+1 Lap, +1 Lap."
2018,1,Australian Grand Prix,ferrari,40.0,"Finished, Finished."
2018,1,Australian Grand Prix,force_india,0.0,"Finished, Finished."
2018,1,Australian Grand Prix,haas,0.0,"Wheel, Wheel."
2018,1,Australian Grand Prix,mclaren,12.0,"Finished, Finished."
2018,1,Australian Grand Prix,mercedes,22.0,"Finished, Finished."
2018,1,Australian Grand Prix,red_bull,20.0,"Finished, Finished."
2018,1,Australian Grand Prix,renault,7.0,"Finished, Finished."
2018,1,Australian Grand Prix,sauber,0.0,"Finished, Steering."
2018,1,Australian Grand Prix,toro_rosso,0.0,"+1 Lap, Engine."
2018,1,Australian Grand Prix,williams,0.0,"Finished, Brakes."
2018,2,Bahrain Grand Prix,ferrari,25.0,"Finished, Wheel."
2018,2,Bahrain Grand Prix,force_india,1.0,"+1 Lap, +1 Lap."
2018,2,Bahrain Grand Prix,haas,10.0,"Finished, +1 Lap."
2018,2,Bahrain Grand Prix,mclaren,10.0,"+1 Lap, +1 Lap."
2018,2,Bahrain Grand Prix,mercedes,33.0,"Finished, Finished."
2018,2,Bahrain Grand Prix,red_bull,0.0,"Puncture, Electrical."
2018,2,Bahrain Grand Prix,renault,8.0,"Finished, +1 Lap."
2018,2,Bahrain Grand Prix,sauber,2.0,"+1 Lap, +1 Lap."
2018,2,Bahrain Grand Prix,toro_rosso,12.0,"Finished, +1 Lap."
2018,2,Bahrain Grand Prix,williams,0.0,"+1 Lap, +1 Lap."
2018,3,Chinese Grand Prix,ferrari,19.0,"Finished, Finished."
2018,3,Chinese Grand Prix,force_india,0.0,"Finished, Finished."
2018,3,Chinese Grand Prix,haas,1.0,"Finished, Finished."
2018,3,Chinese Grand Prix,mclaren,6.0,"Finished, Finished."
2018,3,Chinese Grand Prix,mercedes,30.0,"Finished, Finished."
2018,3,Chinese Grand Prix,red_bull,35.0,"Finished, Finished."
2018,3,Chinese Grand Prix,renault,10.0,"Finished, Finished."
2018,3,Chinese Grand Prix,sauber,0.0,"Finished, Finished."
2018,3,Chinese Grand Prix,toro_rosso,0.0,"Finished, Collision damage."
2018,3,Chinese Grand Prix,williams,0.0,"Finished, Finished."
2018,4,Azerbaijan Grand Prix,ferrari,30.0,"Finished, Finished."
2018,4,Azerbaijan Grand Prix,force_india,15.0,"Finished, Collision."
2018,4,Azerbaijan Grand Prix,haas,0.0,"Finished, Accident."
2018,4,Azerbaijan Grand Prix,mclaren,8.0,"Finished, Finished."
2018,4,Azerbaijan Grand Prix,mercedes,25.0,"Finished, Puncture."
2018,4,Azerbaijan Grand Prix,red_bull,0.0,"Collision, Collision."
2018,4,Azerbaijan Grand Prix,renault,10.0,"Finished, Accident."
2018,4,Azerbaijan Grand Prix,sauber,8.0,"Finished, Finished."
2018,4,Azerbaijan Grand Prix,toro_rosso,1.0,"Finished, Finished."
2018,4,Azerbaijan Grand Prix,williams,4.0,"Finished, Collision."
2018,5,Spanish Grand Prix,ferrari,12.0,"Finished, Turbo."
2018,5,Spanish Grand Prix,force_india,2.0,"+2 Laps, Oil leak."
2018,5,Spanish Grand Prix,haas,8.0,"+1 Lap, Collision."
2018,5,Spanish Grand Prix,mclaren,4.0,"+1 Lap, Gearbox."
2018,5,Spanish Grand Prix,mercedes,43.0,"Finished, Finished."
2018,5,Spanish Grand Prix,red_bull,25.0,"Finished, Finished."
2018,5,Spanish Grand Prix,renault,6.0,"+1 Lap, Collision."
2018,5,Spanish Grand Prix,sauber,1.0,"+2 Laps, +2 Laps."
2018,5,Spanish Grand Prix,toro_rosso,0.0,"+2 Laps, Collision."
2018,5,Spanish Grand Prix,williams,0.0,"+2 Laps, +3 Laps."
2018,6,Monaco Grand Prix,ferrari,30.0,"Finished, Finished."
2018,6,Monaco Grand Prix,force_india,8.0,"Finished, Finished."
2018,6,Monaco Grand Prix,haas,0.0,"Finished, +1 Lap."
2018,6,Monaco Grand Prix,mclaren,0.0,"+1 Lap, Gearbox."
2018,6,Monaco Grand Prix,mercedes,25.0,"Finished, Finished."
2018,6,Monaco Grand Prix,red_bull,27.0,"Finished, Finished."
2018,6,Monaco Grand Prix,renault,5.0,"Finished, Finished."
2018,6,Monaco Grand Prix,sauber,0.0,"Finished, Collision."
2018,6,Monaco Grand Prix,toro_rosso,6.0,"Finished, Collision."
2018,6,Monaco Grand Prix,williams,0.0,"+1 Lap, +2 Laps."
2018,7,Canadian Grand Prix,ferrari,33.0,"Finished, Finished."
2018,7,Canadian Grand Prix,force_india,2.0,"+1 Lap, +1 Lap."
2018,7,Canadian Grand Prix,haas,0.0,"+1 Lap, +1 Lap."
2018,7,Canadian Grand Prix,mclaren,0.0,"+2 Laps, Exhaust."
2018,7,Canadian Grand Prix,mercedes,28.0,"Finished, Finished."
2018,7,Canadian Grand Prix,red_bull,27.0,"Finished, Finished."
2018,7,Canadian Grand Prix,renault,10.0,"+1 Lap, +1 Lap."
2018,7,Canadian Grand Prix,sauber,1.0,"+1 Lap, +2 Laps."
2018,7,Canadian Grand Prix,toro_rosso,0.0,"+1 Lap, Collision."
2018,7,Canadian Grand Prix,williams,0.0,"+2 Laps, Collision."
2018,8,French Grand Prix,ferrari,25.0,"Finished, Finished."
2018,8,French Grand Prix,force_india,0.0,"Engine, Collision."
2018,8,French Grand Prix,haas,8.0,"Finished, +1 Lap."
2018,8,French Grand Prix,mclaren,0.0,"+1 Lap, Wheel."
2018,8,French Grand Prix,mercedes,31.0,"Finished, Finished."
2018,8,French Grand Prix,red_bull,30.0,"Finished, Finished."
2018,8,French Grand Prix,renault,6.0,"Finished, Finished."
2018,8,French Grand Prix,sauber,1.0,"Finished, +1 Lap."
2018,8,French Grand Prix,toro_rosso,0.0,"+1 Lap, Collision."
2018,8,French Grand Prix,williams,0.0,"+1 Lap, Puncture."
2018,9,Austrian Grand Prix,ferrari,33.0,"Finished, Finished."
2018,9,Austrian Grand Prix,force_india,14.0,"+1 Lap, +1 Lap."
2018,9,Austrian Grand Prix,haas,22.0,"+1 Lap, +1 Lap."
2018,9,Austrian Grand Prix,mclaren,4.0,"+1 Lap, Collision damage."
2018,9,Austrian Grand Prix,mercedes,0.0,"Fuel pressure, Hydraulics."
2018,9,Austrian Grand Prix,red_bull,25.0,"Finished, Exhaust."
2018,9,Austrian Grand Prix,renault,0.0,"+1 Lap, Engine."
2018,9,Austrian Grand Prix,sauber,3.0,"+1 Lap, +1 Lap."
2018,9,Austrian Grand Prix,toro_rosso,0.0,"+1 Lap, Hydraulics."
2018,9,Austrian Grand Prix,williams,0.0,"+2 Laps, +2 Laps."
2018,10,British Grand Prix,ferrari,40.0,"Finished, Finished."
2018,10,British Grand Prix,force_india,7.0,"Finished, Finished."
2018,10,British Grand Prix,haas,2.0,"Finished, Collision."
2018,10,British Grand Prix,mclaren,4.0,"Finished, Finished."
2018,10,British Grand Prix,mercedes,30.0,"Finished, Finished."
2018,10,British Grand Prix,red_bull,10.0,"Finished, Brakes."
2018,10,British Grand Prix,renault,8.0,"Finished, Collision."
2018,10,British Grand Prix,sauber,0.0,"Accident, Tyre."
2018,10,British Grand Prix,toro_rosso,0.0,"Finished, Power Unit."
2018,10,British Grand Prix,williams,0.0,"Finished, Finished."
2018,11,German Grand Prix,ferrari,15.0,"Finished, Accident."
2018,11,German Grand Prix,force_india,10.0,"Finished, Finished."
2018,11,German Grand Prix,haas,8.0,"Finished, Finished."
2018,11,German Grand Prix,mclaren,0.0,"Finished, Retired."
2018,11,German Grand Prix,mercedes,43.0,"Finished, Finished."
2018,11,German Grand Prix,red_bull,12.0,"Finished, Engine."
2018,11,German Grand Prix,renault,10.0,"Finished, Finished."
2018,11,German Grand Prix,sauber,2.0,"Finished, +1 Lap."
2018,11,German Grand Prix,toro_rosso,1.0,"Finished, +1 Lap."
2018,11,German Grand Prix,williams,0.0,"Engine, Engine."
2018,12,Hungarian Grand Prix,ferrari,33.0,"Finished, Finished."
2018,12,Hungarian Grand Prix,force_india,0.0,"+1 Lap, +1 Lap."
2018,12,Hungarian Grand Prix,haas,7.0,"+1 Lap, +1 Lap."
2018,12,Hungarian Grand Prix,mclaren,4.0,"+1 Lap, Gearbox."
2018,12,Hungarian Grand Prix,mercedes,35.0,"Finished, Finished."
2018,12,Hungarian Grand Prix,red_bull,12.0,"Finished, Power loss."
2018,12,Hungarian Grand Prix,renault,2.0,"+1 Lap, +1 Lap."
2018,12,Hungarian Grand Prix,sauber,0.0,"+2 Laps, Suspension."
2018,12,Hungarian Grand Prix,toro_rosso,8.0,"Finished, +1 Lap."
2018,12,Hungarian Grand Prix,williams,0.0,"+2 Laps, +2 Laps."
2018,13,Belgian Grand Prix,ferrari,25.0,"Finished, Brakes."
2018,13,Belgian Grand Prix,force_india,18.0,"Finished, Finished."
2018,13,Belgian Grand Prix,haas,10.0,"Finished, Finished."
2018,13,Belgian Grand Prix,mclaren,0.0,"+1 Lap, Accident."
2018,13,Belgian Grand Prix,mercedes,30.0,"Finished, Finished."
2018,13,Belgian Grand Prix,red_bull,15.0,"Finished, Retired."
2018,13,Belgian Grand Prix,renault,0.0,"+1 Lap, Accident."
2018,13,Belgian Grand Prix,sauber,1.0,"+1 Lap, Accident."
2018,13,Belgian Grand Prix,toro_rosso,2.0,"Finished, +1 Lap."
2018,13,Belgian Grand Prix,williams,0.0,"+1 Lap, +1 Lap."
2018,14,Italian Grand Prix,ferrari,30.0,"Finished, Finished."
2018,14,Italian Grand Prix,force_india,14.0,"Finished, Finished."
2018,14,Italian Grand Prix,haas,0.0,"+1 Lap, Disqualified."
2018,14,Italian Grand Prix,mclaren,0.0,"+1 Lap, Engine."
2018,14,Italian Grand Prix,mercedes,40.0,"Finished, Finished."
2018,14,Italian Grand Prix,red_bull,10.0,"Finished, Engine."
2018,14,Italian Grand Prix,renault,4.0,"Finished, +1 Lap."
2018,14,Italian Grand Prix,sauber,0.0,"+1 Lap, +1 Lap."
2018,14,Italian Grand Prix,toro_rosso,0.0,"+1 Lap, Brakes."
2018,14,Italian Grand Prix,williams,3.0,"+1 Lap, +1 Lap."
2018,15,Singapore Grand Prix,ferrari,25.0,"Finished, Finished."
2018,15,Singapore Grand Prix,force_india,0.0,"+1 Lap, Collision."
2018,15,Singapore Grand Prix,haas,0.0,"+1 Lap, +2 Laps."
2018,15,Singapore Grand Prix,mclaren,6.0,"Finished, +1 Lap."
2018,15,Singapore Grand Prix,mercedes,37.0,"Finished, Finished."
2018,15,Singapore Grand Prix,red_bull,26.0,"Finished, Finished."
2018,15,Singapore Grand Prix,renault,5.0,"+1 Lap, +1 Lap."
2018,15,Singapore Grand Prix,sauber,2.0,"+1 Lap, +1 Lap."
2018,15,Singapore Grand Prix,toro_rosso,0.0,"+1 Lap, +1 Lap."
2018,15,Singapore Grand Prix,williams,0.0,"+1 Lap, +2 Laps."
2018,16,Russian Grand Prix,ferrari,27.0,"Finished, Finished."
2018,16,Russian Grand Prix,force_india,3.0,"+1 Lap, +1 Lap."
2018,16,Russian Grand Prix,haas,4.0,"+1 Lap, +1 Lap."
2018,16,Russian Grand Prix,mclaren,0.0,"+1 Lap, +2 Laps."
2018,16,Russian Grand Prix,mercedes,43.0,"Finished, Finished."
2018,16,Russian Grand Prix,red_bull,18.0,"Finished, Finished."
2018,16,Russian Grand Prix,renault,0.0,"+1 Lap, +2 Laps."
2018,16,Russian Grand Prix,sauber,6.0,"Finished, +1 Lap."
2018,16,Russian Grand Prix,toro_rosso,0.0,"Brakes, Brakes."
2018,16,Russian Grand Prix,williams,0.0,"+1 Lap, +2 Laps."
2018,17,Japanese Grand Prix,ferrari,18.0,"Finished, Finished."
2018,17,Japanese Grand Prix,force_india,8.0,"Finished, Finished."
2018,17,Japanese Grand Prix,haas,4.0,"Finished, Collision damage."
2018,17,Japanese Grand Prix,mclaren,0.0,"+1 Lap, +1 Lap."
2018,17,Japanese Grand Prix,mercedes,43.0,"Finished, Finished."
2018,17,Japanese Grand Prix,red_bull,27.0,"Finished, Finished."
2018,17,Japanese Grand Prix,renault,1.0,"+1 Lap, Engine."
2018,17,Japanese Grand Prix,sauber,0.0,"+1 Lap, Mechanical."
2018,17,Japanese Grand Prix,toro_rosso,0.0,"+1 Lap, +1 Lap."
2018,17,Japanese Grand Prix,williams,0.0,"+1 Lap, +1 Lap."
2018,18,United States Grand Prix,ferrari,37.0,"Finished, Finished."
2018,18,United States Grand Prix,force_india,4.0,"Finished, Disqualified."
2018,18,United States Grand Prix,haas,0.0,"Collision damage, Disqualified."
2018,18,United States Grand Prix,mclaren,0.0,"+1 Lap, Collision."
2018,18,United States Grand Prix,mercedes,25.0,"Finished, Finished."
2018,18,United States Grand Prix,red_bull,18.0,"Finished, Battery."
2018,18,United States Grand Prix,renault,14.0,"Finished, Finished."
2018,18,United States Grand Prix,sauber,1.0,"+1 Lap, Collision damage."
2018,18,United States Grand Prix,toro_rosso,2.0,"+1 Lap, +1 Lap."
2018,18,United States Grand Prix,williams,0.0,"+1 Lap, +2 Laps."
2018,19,Mexican Grand Prix,ferrari,33.0,"Finished, Finished."
2018,19,Mexican Grand Prix,force_india,0.0,"+2 Laps, Brakes."
2018,19,Mexican Grand Prix,haas,0.0,"+2 Laps, +3 Laps."
2018,19,Mexican Grand Prix,mclaren,4.0,"+2 Laps, Engine."
2018,19,Mexican Grand Prix,mercedes,22.0,"Finished, +1 Lap."
2018,19,Mexican Grand Prix,red_bull,25.0,"Finished, Engine."
2018,19,Mexican Grand Prix,renault,8.0,"+2 Laps, Suspension."
2018,19,Mexican Grand Prix,sauber,8.0,"+2 Laps, +2 Laps."
2018,19,Mexican Grand Prix,toro_rosso,1.0,"+2 Laps, +2 Laps."
2018,19,Mexican Grand Prix,williams,0.0,"+2 Laps, +2 Laps."
2018,20,Brazilian Grand Prix,ferrari,23.0,"Finished, Finished."
2018,20,Brazilian Grand Prix,force_india,1.0,"+1 Lap, +1 Lap."
2018,20,Brazilian Grand Prix,haas,6.0,"Finished, Finished."
2018,20,Brazilian Grand Prix,mclaren,0.0,"+1 Lap, +2 Laps."
2018,20,Brazilian Grand Prix,mercedes,35.0,"Finished, Finished."
2018,20,Brazilian Grand Prix,red_bull,30.0,"Finished, Finished."
2018,20,Brazilian Grand Prix,renault,0.0,"+1 Lap, Overheating."
2018,20,Brazilian Grand Prix,sauber,6.0,"Finished, Collision."
2018,20,Brazilian Grand Prix,toro_rosso,0.0,"+1 Lap, +1 Lap."
2018,20,Brazilian Grand Prix,williams,0.0,"+2 Laps, +2 Laps."
2018,21,Abu Dhabi Grand Prix,ferrari,18.0,"Finished, Power loss."
2018,21,Abu Dhabi Grand Prix,force_india,4.0,"Finished, Engine."
2018,21,Abu Dhabi Grand Prix,haas,3.0,"+1 Lap, +1 Lap."
2018,21,Abu Dhabi Grand Prix,mclaren,0.0,"+1 Lap, +1 Lap."
2018,21,Abu Dhabi Grand Prix,mercedes,35.0,"Finished, Finished."
2018,21,Abu Dhabi Grand Prix,red_bull,27.0,"Finished, Finished."
2018,21,Abu Dhabi Grand Prix,renault,8.0,"Finished, Collision."
2018,21,Abu Dhabi Grand Prix,sauber,6.0,"Finished, Power loss."
2018,21,Abu Dhabi Grand Prix,toro_rosso,0.0,"+1 Lap, Engine."
2018,21,Abu Dhabi Grand Prix,williams,0.0,"+1 Lap, +1 Lap."
2019,1,Australian Grand Prix,alfa,4.0,"+1 Lap, +1 Lap."
2019,1,Australian Grand Prix,ferrari,22.0,"Finished, Finished."
2019,1,Australian Grand Prix,haas,8.0,"Finished, Wheel."
2019,1,Australian Grand Prix,mclaren,0.0,"+1 Lap, Engine."
2019,1,Australian Grand Prix,mercedes,44.0,"Finished, Finished."
2019,1,Australian Grand Prix,racing_point,2.0,"+1 Lap, +1 Lap."
2019,1,Australian Grand Prix,red_bull,15.0,"Finished, +1 Lap."
2019,1,Australian Grand Prix,renault,6.0,"+1 Lap, Damage."
2019,1,Australian Grand Prix,toro_rosso,1.0,"+1 Lap, +1 Lap."
2019,1,Australian Grand Prix,williams,0.0,"+2 Laps, +3 Laps."
2019,2,Bahrain Grand Prix,alfa,6.0,"Finished, Finished."
2019,2,Bahrain Grand Prix,ferrari,26.0,"Finished, Finished."
2019,2,Bahrain Grand Prix,haas,0.0,"+1 Lap, Retired."
2019,2,Bahrain Grand Prix,mclaren,8.0,"Finished, Collision damage."
2019,2,Bahrain Grand Prix,mercedes,43.0,"Finished, Finished."
2019,2,Bahrain Grand Prix,racing_point,1.0,"Finished, +1 Lap."
2019,2,Bahrain Grand Prix,red_bull,16.0,"Finished, Finished."
2019,2,Bahrain Grand Prix,renault,0.0,"Engine, Out of fuel."
2019,2,Bahrain Grand Prix,toro_rosso,2.0,"Finished, +1 Lap."
2019,2,Bahrain Grand Prix,williams,0.0,"+1 Lap, +2 Laps."
2019,3,Chinese Grand Prix,alfa,2.0,"+1 Lap, +1 Lap."
2019,3,Chinese Grand Prix,ferrari,25.0,"Finished, Finished."
2019,3,Chinese Grand Prix,haas,0.0,"+1 Lap, +1 Lap."
2019,3,Chinese Grand Prix,mclaren,0.0,"+1 Lap, Collision."
2019,3,Chinese Grand Prix,mercedes,43.0,"Finished, Finished."
2019,3,Chinese Grand Prix,racing_point,4.0,"+1 Lap, +1 Lap."
2019,3,Chinese Grand Prix,red_bull,21.0,"Finished, Finished."
2019,3,Chinese Grand Prix,renault,6.0,"+1 Lap, Power Unit."
2019,3,Chinese Grand Prix,toro_rosso,1.0,"+1 Lap, Collision."
2019,3,Chinese Grand Prix,williams,0.0,"+2 Laps, +2 Laps."
2019,4,Azerbaijan Grand Prix,alfa,1.0,"+1 Lap, +1 Lap."
2019,4,Azerbaijan Grand Prix,ferrari,26.0,"Finished, Finished."
2019,4,Azerbaijan Grand Prix,haas,0.0,"+1 Lap, Brakes."
2019,4,Azerbaijan Grand Prix,mclaren,10.0,"Finished, Finished."
2019,4,Azerbaijan Grand Prix,mercedes,43.0,"Finished, Finished."
2019,4,Azerbaijan Grand Prix,racing_point,10.0,"Finished, Finished."
2019,4,Azerbaijan Grand Prix,red_bull,12.0,"Finished, Transmission."
2019,4,Azerbaijan Grand Prix,renault,0.0,"+1 Lap, Collision."
2019,4,Azerbaijan Grand Prix,toro_rosso,0.0,"+1 Lap, Collision."
2019,4,Azerbaijan Grand Prix,williams,0.0,"+2 Laps, +2 Laps."
2019,5,Spanish Grand Prix,alfa,0.0,"Finished, Finished."
2019,5,Spanish Grand Prix,ferrari,22.0,"Finished, Finished."
2019,5,Spanish Grand Prix,haas,7.0,"Finished, Finished."
2019,5,Spanish Grand Prix,mclaren,4.0,"Finished, Collision."
2019,5,Spanish Grand Prix,mercedes,44.0,"Finished, Finished."
2019,5,Spanish Grand Prix,racing_point,0.0,"Finished, Collision."
2019,5,Spanish Grand Prix,red_bull,23.0,"Finished, Finished."
2019,5,Spanish Grand Prix,renault,0.0,"Finished, Finished."
2019,5,Spanish Grand Prix,toro_rosso,2.0,"Finished, Finished."
2019,5,Spanish Grand Prix,williams,0.0,"+1 Lap, +1 Lap."
2019,6,Monaco Grand Prix,alfa,0.0,"+1 Lap, +2 Laps."
2019,6,Monaco Grand Prix,ferrari,18.0,"Finished, Collision."
2019,6,Monaco Grand Prix,haas,1.0,"Finished, +1 Lap."
2019,6,Monaco Grand Prix,mclaren,8.0,"Finished, Finished."
2019,6,Monaco Grand Prix,mercedes,40.0,"Finished, Finished."
2019,6,Monaco Grand Prix,racing_point,0.0,"+1 Lap, +1 Lap."
2019,6,Monaco Grand Prix,red_bull,23.0,"Finished, Finished."
2019,6,Monaco Grand Prix,renault,2.0,"Finished, +1 Lap."
2019,6,Monaco Grand Prix,toro_rosso,10.0,"Finished, Finished."
2019,6,Monaco Grand Prix,williams,0.0,"+1 Lap, +1 Lap."
2019,7,Canadian Grand Prix,alfa,0.0,"+1 Lap, +1 Lap."
2019,7,Canadian Grand Prix,ferrari,33.0,"Finished, Finished."
2019,7,Canadian Grand Prix,haas,0.0,"+1 Lap, +2 Laps."
2019,7,Canadian Grand Prix,mclaren,0.0,"+1 Lap, Suspension."
2019,7,Canadian Grand Prix,mercedes,38.0,"Finished, Finished."
2019,7,Canadian Grand Prix,racing_point,2.0,"+1 Lap, +1 Lap."
2019,7,Canadian Grand Prix,red_bull,14.0,"Finished, +1 Lap."
2019,7,Canadian Grand Prix,renault,14.0,"+1 Lap, +1 Lap."
2019,7,Canadian Grand Prix,toro_rosso,1.0,"+1 Lap, Collision damage."
2019,7,Canadian Grand Prix,williams,0.0,"+2 Laps, +3 Laps."
2019,8,French Grand Prix,alfa,6.0,"+1 Lap, +1 Lap."
2019,8,French Grand Prix,ferrari,26.0,"Finished, Finished."
2019,8,French Grand Prix,haas,0.0,"+1 Lap, Retired."
2019,8,French Grand Prix,mclaren,10.0,"Finished, +1 Lap."
2019,8,French Grand Prix,mercedes,43.0,"Finished, Finished."
2019,8,French Grand Prix,racing_point,0.0,"+1 Lap, +1 Lap."
2019,8,French Grand Prix,red_bull,13.0,"Finished, +1 Lap."
2019,8,French Grand Prix,renault,4.0,"+1 Lap, +1 Lap."
2019,8,French Grand Prix,toro_rosso,0.0,"+1 Lap, +1 Lap."
2019,8,French Grand Prix,williams,0.0,"+2 Laps, +2 Laps."
2019,9,Austrian Grand Prix,alfa,3.0,"+1 Lap, +1 Lap."
2019,9,Austrian Grand Prix,ferrari,30.0,"Finished, Finished."
2019,9,Austrian Grand Prix,haas,0.0,"+1 Lap, +2 Laps."
2019,9,Austrian Grand Prix,mclaren,12.0,"+1 Lap, +1 Lap."
2019,9,Austrian Grand Prix,mercedes,25.0,"Finished, Finished."
2019,9,Austrian Grand Prix,racing_point,0.0,"+1 Lap, +1 Lap."
2019,9,Austrian Grand Prix,red_bull,32.0,"Finished, +1 Lap."
2019,9,Austrian Grand Prix,renault,0.0,"+1 Lap, +1 Lap."
2019,9,Austrian Grand Prix,toro_rosso,0.0,"+1 Lap, +1 Lap."
2019,9,Austrian Grand Prix,williams,0.0,"+2 Laps, +3 Laps."
2019,10,British Grand Prix,alfa,4.0,"Finished, Spun off."
2019,10,British Grand Prix,ferrari,15.0,"Finished, +1 Lap."
2019,10,British Grand Prix,haas,0.0,"Collision, Collision."
2019,10,British Grand Prix,mclaren,8.0,"Finished, Finished."
2019,10,British Grand Prix,mercedes,44.0,"Finished, Finished."
2019,10,British Grand Prix,racing_point,0.0,"Finished, +1 Lap."
2019,10,British Grand Prix,red_bull,22.0,"Finished, Finished."
2019,10,British Grand Prix,renault,7.0,"Finished, Finished."
2019,10,British Grand Prix,toro_rosso,2.0,"Finished, Finished."
2019,10,British Grand Prix,williams,0.0,"+1 Lap, +1 Lap."
2019,11,German Grand Prix,alfa,0.0,"Finished, Finished."
2019,11,German Grand Prix,ferrari,18.0,"Finished, Accident."
2019,11,German Grand Prix,haas,10.0,"Finished, Finished."
2019,11,German Grand Prix,mclaren,10.0,"Finished, Power loss."
2019,11,German Grand Prix,mercedes,2.0,"Finished, Accident."
2019,11,German Grand Prix,racing_point,12.0,"Finished, Spun off."
2019,11,German Grand Prix,red_bull,26.0,"Finished, Collision."
2019,11,German Grand Prix,renault,0.0,"Accident, Exhaust."
2019,11,German Grand Prix,toro_rosso,23.0,"Finished, Finished."
2019,11,German Grand Prix,williams,1.0,"Finished, Finished."
2019,12,Hungarian Grand Prix,alfa,6.0,"+1 Lap, +2 Laps."
2019,12,Hungarian Grand Prix,ferrari,27.0,"Finished, Finished."
2019,12,Hungarian Grand Prix,haas,0.0,"+1 Lap, Water pressure."
2019,12,Hungarian Grand Prix,mclaren,12.0,"+1 Lap, +1 Lap."
2019,12,Hungarian Grand Prix,mercedes,29.0,"Finished, +1 Lap."
2019,12,Hungarian Grand Prix,racing_point,0.0,"+1 Lap, +2 Laps."
2019,12,Hungarian Grand Prix,red_bull,27.0,"Finished, +1 Lap."
2019,12,Hungarian Grand Prix,renault,0.0,"+1 Lap, +1 Lap."
2019,12,Hungarian Grand Prix,toro_rosso,1.0,"+1 Lap, +2 Laps."
2019,12,Hungarian Grand Prix,williams,0.0,"+2 Laps, +3 Laps."
2019,13,Belgian Grand Prix,alfa,0.0,"+1 Lap, Accident."
2019,13,Belgian Grand Prix,ferrari,38.0,"Finished, Finished."
